"","sector","fuel","units","year","emissions","Non.CO2","CEDS_agg_sector","CEDS_agg_fuel","iso"
"16039","1A3di_International-shipping","diesel_oil","kt",2002,0,"N2O","trn_intl_ship","refined liquids","bol"
"16040","1A3di_International-shipping","heavy_oil","kt",2002,0,"N2O","trn_intl_ship","refined liquids","bol"
"16041","1A3di_International-shipping","diesel_oil","kt",2003,0,"BC","trn_intl_ship","refined liquids","bol"
"16042","1A3di_International-shipping","heavy_oil","kt",2003,0,"BC","trn_intl_ship","refined liquids","bol"
"16043","1A3di_International-shipping","diesel_oil","kt",2003,0,"NMVOC","trn_intl_ship","refined liquids","bol"
"16044","1A3di_International-shipping","heavy_oil","kt",2003,0,"NMVOC","trn_intl_ship","refined liquids","bol"
"16045","1A3di_International-shipping","diesel_oil","kt",2003,0,"NH3","trn_intl_ship","refined liquids","bol"
"16046","1A3di_International-shipping","heavy_oil","kt",2003,0,"NH3","trn_intl_ship","refined liquids","bol"
"16047","1A3di_International-shipping","diesel_oil","kt",2003,0,"OC","trn_intl_ship","refined liquids","bol"
"16048","1A3di_International-shipping","heavy_oil","kt",2003,0,"OC","trn_intl_ship","refined liquids","bol"
"16049","1A3di_International-shipping","diesel_oil","kt",2003,0,"NOx","trn_intl_ship","refined liquids","bol"
"16050","1A3di_International-shipping","heavy_oil","kt",2003,0,"NOx","trn_intl_ship","refined liquids","bol"
"16051","1A3di_International-shipping","diesel_oil","kt",2003,0,"SO2","trn_intl_ship","refined liquids","bol"
"16052","1A3di_International-shipping","heavy_oil","kt",2003,0,"SO2","trn_intl_ship","refined liquids","bol"
"16053","1A3di_International-shipping","diesel_oil","kt",2003,0,"CO","trn_intl_ship","refined liquids","bol"
"16054","1A3di_International-shipping","heavy_oil","kt",2003,0,"CO","trn_intl_ship","refined liquids","bol"
"16055","1A3di_International-shipping","diesel_oil","kt",2003,0,"N2O","trn_intl_ship","refined liquids","bol"
"16056","1A3di_International-shipping","heavy_oil","kt",2003,0,"N2O","trn_intl_ship","refined liquids","bol"
"16057","1A3di_International-shipping","diesel_oil","kt",2004,0,"BC","trn_intl_ship","refined liquids","bol"
"16058","1A3di_International-shipping","heavy_oil","kt",2004,0,"BC","trn_intl_ship","refined liquids","bol"
